81	72	77
17	83	60
56	27	39
58	60	59
29	20	50
17	24	78
1	28	25
19	11	41
97	92	62
75	69	24
9	47	96
18	39	30
21	19	29
1	18	2
56	55	96
95	35	30
2	93	74
24	60	78
87	68	11
83	61	80
22	10	4
4	61	68
50	27	11
9	56	66
49	99	55
64	97	78
50	56	26
80	16	25
18	96	24
22	53	56
84	24	56
27	18	54
98	57	72
72	11	77
30	13	61
47	43	10
37	77	17
79	2	16
32	95	65
86	31	90
47	52	33
45	41	6
64	79	92
90	49	41
29	29	11
5	70	77
32	52	91
66	8	1
97	79	30
26	72	36
23	91	85
91	23	36
57	48	74
17	33	28
16	77	24
65	13	88
12	91	20
7	22	55
68	69	59
15	29	34
48	17	17
63	54	90
40	89	32
24	48	80
85	92	54
52	61	82
38	17	39
64	44	6
62	56	21
72	64	100
39	63	88
39	60	62
51	88	33
51	2	31
55	41	65
68	57	27
49	73	65
50	61	49
97	46	12
18	3	48
8	92	1
89	91	46
81	88	56
37	66	76
14	52	18
44	50	94
11	5	57
97	21	18
68	5	3
35	50	2
42	80	100
43	6	9
19	37	84
72	41	57
25	15	82
61	51	14
86	100	65
18	22	59
45	59	68
4	95	7
50	80	10
59	60	86
18	57	71
75	85	43
31	89	67
7	59	35
72	14	79
62	86	15
67	6	46
75	47	22
40	63	24
66	99	85
24	47	64
1	10	78
92	48	64
97	64	55
80	13	68
28	40	29
9	24	3
46	3	20
83	3	4
19	49	49
46	48	49
97	51	50
34	21	22
51	25	39
43	4	8
13	21	95
11	62	46
55	57	74
85	7	47
39	23	40
93	27	56
14	35	57
19	78	4
92	71	29
93	60	16
31	86	55
30	2	70
1	8	93
85	20	39
20	3	69
29	68	40
72	53	99
9	66	18
36	62	87
97	29	44
9	31	40
47	46	88
43	23	30
93	48	53
16	7	3
4	64	90
78	38	11
34	42	2
46	40	46
15	34	78
46	90	97
49	6	15
99	68	92
11	7	5
87	31	23
17	58	50
31	55	91
4	74	25
97	60	8
84	82	23
73	98	83
47	10	63
25	28	80
62	48	65
68	22	21
96	6	41
10	6	54
74	35	64
42	56	4
44	83	52
7	41	27
79	61	47
48	14	22
65	15	38
94	56	15
25	94	58
88	65	62
57	58	72
10	8	51
47	25	28
6	42	30
43	75	53
27	31	73
89	27	33
11	33	51
95	68	65
2	20	74
3	54	8
68	22	44
56	14	65
70	35	3
73	76	59
13	46	9
1	21	57
77	36	88
70	100	7
74	24	29
59	100	93
8	33	54
50	63	64
40	81	30
21	9	37
52	97	9
59	31	41
35	48	95
83	75	89
43	63	47
41	11	96
32	26	3
79	76	28
87	22	23
56	39	9
80	83	96
31	3	43
93	92	47
57	100	18
20	75	20
47	72	57
50	64	79
75	29	20
76	56	58
30	42	16
31	70	80
94	40	75
11	52	98
98	22	78
84	59	13
85	29	58
35	79	2
29	85	96
28	50	23
75	22	31
25	96	61
16	5	16
60	99	11
71	42	78
24	54	55
28	74	34
72	57	43
59	14	91
60	95	13
66	66	58
76	10	29
52	34	22
1	64	39
21	18	37
24	59	24
96	32	79
99	33	97
46	49	26
60	40	70
88	89	98
92	47	10
21	91	46
18	82	64
34	67	3
14	72	50
31	80	86
63	23	12
41	31	83
24	91	66
22	60	78
61	8	34
74	43	59
98	15	21
88	13	88
51	15	1
32	1	27
47	64	95
43	99	97
1	1	66
6	5	27
33	83	6
77	79	61
100	3	85
33	5	33
63	1	77
47	6	27
78	4	12
62	95	14
83	57	13
33	25	83
61	31	25
27	74	15
54	98	6
57	35	91
32	20	49
85	25	17
65	6	43
61	44	42
67	96	93
76	58	30
77	52	100
48	62	94
39	93	80
31	18	98
39	73	13
41	45	17
5	18	60
15	5	77
28	77	65
38	37	98
85	7	42
36	58	66
95	17	17
16	2	51
29	29	73
37	46	5
39	29	35
22	83	90
3	33	78
46	51	72
66	21	73
23	36	39
38	100	98
6	68	95
20	1	3
96	66	36
95	34	83
53	51	97
48	49	42
44	87	73
35	79	8
55	87	82
19	94	49
77	30	69
83	2	20
61	81	18
37	18	3
66	67	23
18	97	89
43	81	58
64	5	32
55	83	51
26	27	33
55	53	94
19	18	28
55	42	90
97	41	93
96	62	42
71	88	37
35	31	13
96	35	2
81	10	57
82	92	48
13	81	81
32	37	36
33	60	63
24	67	14
54	53	33
87	38	52
7	48	9
61	34	53
83	48	81
62	87	90
97	20	8
8	77	24
87	84	80
55	57	32
44	10	14
62	84	43
15	6	20
59	5	53
86	7	5
65	75	30
86	13	15
50	53	87
18	78	3
31	94	11
11	41	82
87	14	30
86	41	37
90	93	19
24	77	57
62	80	87
67	37	42
81	14	90
81	36	10
83	97	81
41	96	39
61	12	98
60	23	20
51	35	77
71	97	43
46	22	33
68	43	28
88	5	73
57	28	14
55	1	51
62	43	79
99	77	82
71	65	62
96	57	80
16	19	59
20	7	46
2	26	27
88	38	2
51	39	22
44	12	96
82	79	91
58	76	59
13	4	81
81	30	90
62	76	83
25	45	64
1	70	13
55	3	61
96	44	43
12	31	76
39	67	81
84	89	42
10	90	39
34	98	6
49	40	70
7	70	5
42	75	85
97	82	41
13	94	17
59	72	98
6	66	67
35	79	88
62	5	5
81	13	20
6	95	82
41	48	13
62	25	85
16	84	30
7	49	34
87	81	70
56	61	18
19	3	17
73	12	87
53	79	61
8	42	15
55	78	27
87	68	33
21	5	2
27	80	80
30	56	29
11	75	58
15	84	26
10	27	21
64	83	63
67	55	52
60	51	98
86	72	74
28	22	2
4	62	43
4	89	75
16	8	66
85	15	54
18	7	76
81	20	7
43	54	27
16	98	5
12	8	38
51	81	37
66	61	73
44	66	92
88	34	15
91	61	32
38	72	93
33	61	25
28	16	5
48	69	64
7	14	18
78	62	77
27	46	43
21	52	81
75	25	40
41	25	1
88	57	2
6	53	50
14	37	19
13	7	48
26	41	79
5	40	41
87	79	28
7	19	28
81	83	7
10	84	34
6	48	90
11	70	40
59	12	33
87	47	14
8	9	8
92	50	62
57	32	11
64	86	72
87	44	1
90	10	16
32	7	55
42	73	83
19	32	64
33	35	1
9	30	48
97	97	34
91	25	98
37	82	2
62	20	51
31	100	73
16	35	54
71	38	21
38	62	65
41	65	44
21	18	90
36	5	41
45	42	30
6	27	90
30	10	27
89	13	74
76	12	17
85	13	14
22	42	79
78	46	74
13	46	75
5	26	59
4	77	32
83	97	63
53	45	58
1	2	32
51	47	42
4	89	34
82	14	10
91	19	60
76	97	56
51	49	60
89	65	53
48	100	68
10	36	87
64	84	24
28	88	51
30	45	10
72	75	10
31	13	49
64	78	72
88	74	52
59	64	83
21	58	74
64	29	51
18	80	71
14	30	74
16	43	86
91	16	30
66	36	92
35	64	86
84	15	38
84	31	77
92	3	36
51	77	72
63	81	19
19	97	32
41	74	91
91	63	75
2	100	35
33	63	55
23	91	56
30	19	85
8	54	15
69	83	55
67	98	60
24	44	5
14	8	40
56	61	13
43	94	40
12	12	4
40	42	92
86	37	44
52	23	53
10	40	100
12	58	48
29	79	7
46	15	19
35	22	7
89	61	35
57	5	61
47	33	55
73	52	35
48	26	3
9	48	22
53	24	67
85	66	97
66	66	58
90	66	26
37	69	26
69	35	80
83	46	46
85	7	33
70	22	48
30	93	46
64	57	34
17	17	71
96	33	90
5	6	13
56	31	66
71	5	95
26	95	42
23	57	59
39	70	74
93	87	58
8	17	9
71	54	8
22	1	1
68	19	92
88	46	44
85	68	86
70	80	40
69	5	91
92	35	18
56	98	48
12	52	47
61	71	68
38	21	71
4	69	60
15	54	22
79	36	88
67	92	88
9	33	83
75	37	64
85	85	91
98	8	74
99	34	23
30	82	55
7	97	60
25	91	78
7	2	19
18	47	80
4	67	3
95	76	88
32	50	63
84	6	13
2	46	88
76	19	50
66	27	53
26	23	82
47	95	56
57	98	45
52	26	90
67	91	24
80	64	73
16	27	12
90	85	98
44	10	98
65	27	97
3	71	30
11	97	13
94	3	57
31	91	82
84	4	75
12	93	8
11	77	51
35	30	18
62	40	84
88	57	66
31	10	30
65	86	75
64	18	88
33	13	24
42	26	16
51	25	59
45	77	97
39	69	14
87	88	53
12	63	70
16	15	50
98	90	17
96	47	35
62	51	92
75	84	66
12	31	46
3	22	16
12	30	44
34	83	5
88	100	43
84	87	66
27	40	29
71	26	23
57	27	91
79	100	65
36	77	90
68	93	89
32	74	97
95	15	19
66	37	99
29	78	83
89	39	51
91	73	19
19	99	89
54	1	54
18	62	52
76	87	5
51	28	52
55	78	48
55	88	99
74	29	77
59	99	76
22	30	28
73	10	48
3	33	53
21	100	91
87	36	88
30	27	50
84	90	73
90	6	28
48	59	48
63	88	23
33	95	67
47	26	35
81	88	26
34	40	40
47	11	47
10	11	34
43	14	7
40	42	35
43	70	97
30	40	41
88	99	44
33	95	32
10	68	54
60	88	21
61	43	34
88	93	11
100	8	77
20	22	36
60	77	52
60	26	21
21	35	82
4	82	54
60	51	53
16	27	21
51	84	6
10	60	14
80	56	43
82	8	20
28	42	19
80	27	53
54	65	78
98	65	36
9	17	82
55	98	69
47	27	83
26	89	6
11	1	33
3	6	55
18	17	76
25	67	75
15	48	21
79	21	92
89	50	16
56	84	29
26	23	60
92	84	3
6	82	13
91	80	19
33	88	99
95	56	93
65	32	71
29	40	81
56	83	9
89	98	49
43	90	57
43	90	46
10	72	30
5	18	64
41	19	46
55	75	53
7	51	91
12	69	85
93	30	27
48	24	5
65	78	78
63	69	81
34	87	96
19	39	94
24	24	95
96	5	10
11	58	33
25	4	50
99	61	31
10	85	89
13	77	77
31	4	11
75	2	25
52	97	60
21	89	82
51	39	38
61	5	1
14	89	64
3	12	96
46	73	71
51	58	16
74	10	19
55	40	81
12	14	45
85	17	65
51	30	71
18	20	75
92	17	94
8	96	10
88	63	14
39	62	58
13	21	90
32	14	36
25	14	76
38	35	82
59	44	7
17	9	6
100	42	37
49	68	25
79	77	77
7	1	96
74	88	40
51	14	44
55	25	67
65	11	51
26	45	54
21	13	53
71	15	77
45	41	89
11	60	79
90	91	83
78	89	24
71	89	93
68	3	34
5	62	25
41	72	43
35	6	45
53	69	83
42	70	62
48	97	39
12	71	26
53	90	25
3	25	47
71	78	76
38	33	18
69	67	69
4	13	4
90	92	75
77	3	89
95	5	14
38	1	8
67	7	55
75	49	77
76	20	91
92	15	33
79	9	36
92	4	47
38	58	32
62	22	15
88	37	71
14	67	15
51	91	23
27	19	11
21	45	51
55	90	75
51	69	42
44	25	75
32	61	94
26	91	47
51	4	2
